Epoch,Coarse_Accuracy,Coarse_LossWeight,Fine_Accuracy,Fine_LossWeight
0,0.8819513320922852,0.7628382151551718,0.13753551244735718,0.23716178484482808
1,0.9219549298286438,0.8615697708645284,0.7053178548812866,0.13843022913547165
2,0.9309214949607849,0.9127318691183638,0.8447887301445007,0.08726813088163622
3,0.9329456686973572,0.9156733837551816,0.8548828363418579,0.08432661624481841
4,0.9356800317764282,0.9148980944972305,0.8594016432762146,0.08510190550276951
5,0.9386630058288574,0.913608598852638,0.8636984825134277,0.08639140114736203
6,0.9393554925918579,0.9152059308759837,0.8679598569869995,0.08479406912401642
7,0.9397105574607849,0.916414275148723,0.8707741498947144,0.08358572485127692
8,0.9409890174865723,0.9159378237787141,0.8727272748947144,0.08406217622128581
9,0.9431019425392151,0.9150068124151863,0.8757990002632141,0.08499318758481367
10,0.9423916935920715,0.9170132025083693,0.8774858117103577,0.08298679749163068
11,0.9442027807235718,0.9162006401157203,0.8800692558288574,0.08379935988427965
12,0.9456587433815002,0.9148283650078851,0.8811079263687134,0.0851716349921149
13,0.9463334679603577,0.9154044412196787,0.8834517002105713,0.08459555878032134
14,0.9483753442764282,0.914384670296273,0.8864080309867859,0.08561532970372698
15,0.9490944743156433,0.9137755626668106,0.8871182799339294,0.08622443733318944
16,0.9507901072502136,0.9127924702792969,0.8895152807235718,0.08720752972070302
17,0.9502219557762146,0.9148184030848828,0.8910777568817139,0.08518159691511713
18,0.9516246318817139,0.9132218041775503,0.8919744491577148,0.08677819582244964
19,0.9524946808815002,0.9138466717856982,0.8947532176971436,0.0861533282143017
20,0.9543324112892151,0.912042936312118,0.8965021371841431,0.08795706368788206
21,0.9547585248947144,0.9110176213420217,0.8961558938026428,0.08898237865797842
22,0.9561612010002136,0.9087798111388858,0.8965908885002136,0.09122018886111413
23,0.9564808011054993,0.9102453298349685,0.8991566300392151,0.08975467016503158
24,0.9570667743682861,0.9103623529411764,0.9006569385528564,0.08963764705882363
25,0.9581143260002136,0.9099885397579752,0.902636706829071,0.09001146024202487
26,0.9595525860786438,0.9082471718765542,0.9039772748947144,0.09175282812344587
27,0.9604225754737854,0.9073060780789689,0.904980480670929,0.09269392192103114
28,0.9605912566184998,0.9078697095457262,0.9060191512107849,0.0921302904542738
29,0.9625177383422852,0.9059921020498585,0.9086026549339294,0.0940078979501416
30,0.9631569385528564,0.9051296843044,0.9092507362365723,0.09487031569560006
31,0.9642223119735718,0.903992817724312,0.9107066988945007,0.09600718227568791
32,0.965545117855072,0.9027054803930776,0.9127308130264282,0.09729451960692236
33,0.9652698636054993,0.90349980196772,0.9128285050392151,0.0965001980322801
34,0.9659801125526428,0.904091158412513,0.9151899814605713,0.09590884158748707
35,0.9675958752632141,0.9010736564923412,0.9163973927497864,0.09892634350765883
36,0.9676846861839294,0.8997580089339627,0.9153941869735718,0.10024199106603726
37,0.9692471623420715,0.8986278360666562,0.9184747934341431,0.10137216393334376
38,0.9697887301445007,0.8978840662247187,0.9192560315132141,0.10211593377528135
39,0.9700284004211426,0.8979231811602345,0.9199307560920715,0.10207681883976542
40,0.9705699682235718,0.8978406886322808,0.9213067889213562,0.10215931136771925
41,0.9719194173812866,0.8949820137473028,0.9225674867630005,0.1050179862526972
42,0.9722390174865723,0.8948700754099126,0.9233576059341431,0.10512992459008738
43,0.9719460010528564,0.895626863612248,0.9231711626052856,0.10437313638775193
44,0.9722034931182861,0.8957530112554575,0.9239790439605713,0.10424698874454243
45,0.972949206829071,0.8941900328614854,0.9247780442237854,0.10580996713851466
46,0.9746271371841431,0.8904843460558255,0.9266690611839294,0.1095156539441745
47,0.9742631316184998,0.8908161261814931,0.9258700013160706,0.10918387381850703
48,0.9745117425918579,0.8925407325214731,0.9278852939605713,0.10745926747852685
49,0.9757634997367859,0.889509738363075,0.9292525053024292,0.11049026163692496
50,0.9765269756317139,0.8884917030519891,0.9307705760002136,0.11150829694801087
51,0.9766069054603577,0.8882552732120695,0.9308416247367859,0.11174472678793042
52,0.9765536189079285,0.8903929153289573,0.9321733117103577,0.10960708467104271
53,0.9765625,0.8885705790695821,0.9309303760528564,0.11142942093041784
54,0.9760031700134277,0.8922359038873762,0.9318891763687134,0.10776409611262378
55,0.9775745868682861,0.8845723835367443,0.9312322735786438,0.11542761646325571
56,0.9773348569869995,0.8869498302191879,0.9321111440658569,0.1130501697808121
57,0.9782493114471436,0.886041766738472,0.9342595934867859,0.113958233261528
58,0.9778586626052856,0.8864705159567932,0.9333629012107849,0.1135294840432069
59,0.9794744253158569,0.881083307457034,0.9348987936973572,0.11891669254296604
60,0.9786132574081421,0.8846585092789611,0.9344726800918579,0.11534149072103893
61,0.9795365929603577,0.8813670480772933,0.935271680355072,0.11863295192270677
62,0.9788796305656433,0.8837783943331715,0.9347301125526428,0.1162216056668285
63,0.9799005389213562,0.8824243452072374,0.9370650053024292,0.11757565479276248
64,0.9797762632369995,0.8822328321494439,0.9365589618682861,0.11776716785055599
65,0.9799005389213562,0.8810945177657805,0.9362571239471436,0.11890548223421943
66,0.9796164631843567,0.8822972602147932,0.9360973238945007,0.11770273978520676
67,0.980273425579071,0.8802744739695044,0.9369495511054993,0.11972552603049565
68,0.9805220365524292,0.8816818551037452,0.9385741949081421,0.11831814489625471
69,0.9813831448554993,0.8759478016265135,0.9380415678024292,0.12405219837348652
70,0.9800958633422852,0.8830471403942707,0.9380504488945007,0.11695285960572936
71,0.9807173013687134,0.8784896996085064,0.9373224377632141,0.1215103003914936
72,0.980761706829071,0.8805516785820113,0.938671886920929,0.11944832141798856
73,0.981232225894928,0.8783261201554534,0.9389026761054993,0.12167387984454661
74,0.9807528257369995,0.8811637362003175,0.9390003681182861,0.1188362637996825
75,0.981152355670929,0.8795074044557104,0.9393199682235718,0.12049259554428965
76,0.9813121557235718,0.8790392595790868,0.9395685195922852,0.12096074042091313
77,0.9824129939079285,0.8737437057307815,0.9402787685394287,0.12625629426921847
78,0.9809925556182861,0.8808461996418531,0.9395774006843567,0.1191538003581469
79,0.9820223450660706,0.8767769990955702,0.940625011920929,0.12322300090442989
80,0.9817649126052856,0.8771078890006266,0.9399591684341431,0.12289211099937342
81,0.982634961605072,0.8727996098521386,0.9405273199081421,0.1272003901478615
82,0.9820756316184998,0.8765207219676242,0.9406605362892151,0.12347927803237584
83,0.9815340638160706,0.8775427453872733,0.9394442439079285,0.12245725461272684
84,0.9822531938552856,0.8746241219929759,0.940216600894928,0.12537587800702418
85,0.9824396371841431,0.8746118305680064,0.9408380389213562,0.1253881694319937
86,0.9822798371315002,0.8765673584190142,0.9413618445396423,0.12343264158098584
87,0.9827858805656433,0.8744206184368937,0.9419034123420715,0.12557938156310622
88,0.9824041128158569,0.8747840918060932,0.9408114552497864,0.12521590819390682
89,0.9815163612365723,0.8800293687529509,0.9407848119735718,0.11997063124704906
90,0.9833717942237854,0.8704134153793454,0.9418234825134277,0.12958658462065462
91,0.9824485182762146,0.8775132156206343,0.9424272179603577,0.12248678437936575
92,0.9821200370788574,0.8786596140593295,0.9419744610786438,0.12134038594067051
93,0.9824751615524292,0.8738625242545557,0.9405539631843567,0.12613747574544437
94,0.982714831829071,0.8734192821829015,0.941131055355072,0.12658071781709834
95,0.9823508262634277,0.8766256475378443,0.9416282176971436,0.12337435246215571
96,0.9820845127105713,0.8771641021291412,0.9410422444343567,0.12283589787085879
97,0.982146680355072,0.8787945827323734,0.9421342611312866,0.12120541726762651
98,0.9828479886054993,0.8741578509392041,0.9419744610786438,0.1258421490607959
99,0.9828214049339294,0.8743281169226783,0.9419744610786438,0.1256718830773216
